customer_id,purchase_frequency,avg_order_value,price_sensitivity,category_pref,days_since_last_purchase,last_touch_channel,converted
06080,5,3709.5,7.4,both,77,social,0
06081,12,3390.0,2.1,beauty,87,social,0
06083,5,5763.0,7.2,beauty,62,social,1
06084,7,2394.0,5.7,beauty,5,influencer,1
06088,0,4737.0,2.2,beauty,247,search,1
06089,3,3189.0,3.4,fashion,53,influencer,0
06090,2,5095.5,6.1,beauty,0,social,1
06092,6,4483.5,4.9,both,40,influencer,0
06093,12,2155.5,4.8,beauty,39,social,0
06094,12,942.0,6.5,beauty,39,influencer,1
06095,6,4884.0,0.3,both,11,social,1
06096,14,4521.0,7.4,fashion,3,crm,1
06097,7,1389.0,6.8,fashion,143,influencer,1
06101,4,1149.0,6.8,beauty,25,search,1
06104,5,5922.0,4.0,fashion,13,social,0
06105,5,4138.5,2.3,fashion,16,social,1
06106,10,2046.0,1.1,both,75,crm,0
06107,7,3279.0,2.4,fashion,53,social,0
06109,9,1389.0,0.4,both,4,social,1
06111,1,1956.0,8.8,fashion,68,influencer,1
06112,10,1764.0,8.2,fashion,15,social,1
06113,8,2835.0,3.8,fashion,108,social,0
06116,5,2166.0,4.4,fashion,51,search,1
06119,7,3141.0,4.0,fashion,65,social,1
06120,9,5778.0,6.7,fashion,219,social,0
06121,0,2511.0,0.6,beauty,284,influencer,0
06122,7,5877.0,1.9,fashion,174,social,1
06123,12,2334.0,4.7,fashion,172,social,1
06124,6,3531.0,4.7,fashion,11,crm,0
06125,4,2365.5,3.8,beauty,131,search,1
06126,14,1062.0,5.0,beauty,0,social,1
06127,12,4194.0,5.4,beauty,45,social,0
06129,3,2514.0,4.4,beauty,32,social,1
06130,8,1441.5,4.1,beauty,15,influencer,1
06132,12,4336.5,7.9,beauty,171,social,0
06135,13,4041.0,5.8,fashion,41,crm,1
06136,0,1993.5,1.5,fashion,57,social,1
06137,11,1330.5,3.4,both,0,search,1
06138,8,868.5,4.8,both,132,social,0
06141,1,1788.0,8.1,beauty,3,crm,1
06142,3,822.0,7.3,beauty,174,influencer,0
06143,3,2839.5,2.2,fashion,11,search,1
06145,3,2845.5,8.8,beauty,12,social,1
06146,4,1351.5,7.3,fashion,1,influencer,0
06148,3,1924.5,2.5,fashion,13,search,0
06150,12,2662.5,8.1,fashion,269,influencer,0
06151,1,4431.0,4.6,fashion,15,search,0
06153,3,3006.0,0.3,fashion,11,influencer,0
06156,9,2077.5,9.2,fashion,16,search,0
06158,2,2718.0,7.8,both,86,social,1
06159,10,4482.0,0.8,both,87,social,0
06160,0,1465.5,5.8,beauty,81,social,0
06162,10,3232.5,8.9,both,0,search,0
06163,14,1096.5,6.8,both,17,social,1
06164,7,2952.0,3.2,fashion,216,social,0
06165,7,3180.0,0.4,beauty,87,social,1
06167,3,4848.0,8.9,both,3,social,1
06168,14,3718.5,8.4,fashion,48,search,0
06169,6,5841.0,2.7,beauty,48,social,1
06170,14,3477.0,1.5,fashion,67,search,0
06172,13,490.5,3.5,beauty,204,social,0
06173,2,2874.0,8.4,beauty,23,search,0
06174,6,1723.5,3.9,both,149,influencer,0
06175,13,907.5,8.1,beauty,42,social,0
06176,5,1780.5,3.2,fashion,35,social,1
06177,0,5362.5,6.3,fashion,89,social,1
06179,11,4786.5,6.2,beauty,8,search,1
06181,12,3076.5,7.5,fashion,26,social,1
06182,2,1981.5,1.3,fashion,2,social,0
06184,14,2703.0,1.2,fashion,45,social,0
06185,2,3507.0,3.6,fashion,269,social,0
06187,7,1018.5,5.9,both,56,social,1
06188,13,1950.0,4.1,both,2,social,0
06189,3,2242.5,0.7,beauty,61,search,0
06191,12,1465.5,1.7,fashion,84,crm,0
06192,9,1390.5,1.3,fashion,59,influencer,1
06193,1,2758.5,3.5,both,196,crm,0
06194,4,4821.0,3.8,both,42,social,1
06197,10,4740.0,5.7,fashion,72,search,1
06200,14,1438.5,2.4,both,59,search,0
06201,2,3547.5,0.7,fashion,82,search,0
06202,13,1863.0,3.5,fashion,201,crm,1
06203,1,4293.0,5.0,fashion,249,search,1
06204,2,2058.0,3.9,fashion,9,crm,1
06205,2,1075.5,6.1,fashion,88,social,1
06206,0,3211.5,3.1,fashion,2,social,1
06207,2,2551.5,1.5,fashion,10,social,1
06208,2,4146.0,0.2,both,101,influencer,1
06209,3,2710.5,0.9,fashion,18,influencer,0
06210,12,1066.5,0.5,fashion,89,search,0
06211,7,2872.5,1.0,fashion,37,search,0
06212,8,2865.0,4.0,beauty,68,search,1
06214,0,2029.5,4.7,both,57,social,1
06215,5,5148.0,7.6,fashion,13,social,1
06216,0,1383.0,9.5,beauty,71,social,0
06217,11,3586.5,2.9,both,159,influencer,0
06218,4,4116.0,5.6,fashion,170,social,1
06219,13,1465.5,7.9,beauty,65,social,0
06221,0,3658.5,3.8,beauty,27,social,1
06222,12,1288.5,2.1,fashion,292,crm,0
06223,7,957.0,7.3,both,23,social,0
06225,4,3577.5,8.1,fashion,67,social,0
06228,14,2625.0,7.2,beauty,0,search,0
06229,12,5872.5,8.4,beauty,40,social,1
06230,7,2905.5,3.5,fashion,58,social,1
06231,11,4513.5,2.7,beauty,46,search,0
06232,8,942.0,7.8,beauty,73,social,0
06233,8,2976.0,9.1,fashion,28,influencer,0
06234,0,570.0,5.9,fashion,3,social,0
06235,13,531.0,8.2,fashion,6,search,1
06236,6,3831.0,4.4,fashion,5,social,0
06239,12,5599.5,2.6,beauty,109,influencer,0
06242,7,5017.5,0.3,beauty,79,social,0
06243,14,2734.5,1.1,fashion,12,social,1
06244,6,5004.0,3.9,fashion,30,social,0
06246,0,1785.0,0.6,beauty,31,social,1
06247,0,486.0,5.6,beauty,1,social,1
06248,1,3204.0,3.0,fashion,4,crm,1
06249,9,1383.0,9.1,beauty,38,social,1
06250,1,5919.0,4.2,fashion,48,social,1
06252,4,2062.5,6.9,fashion,178,social,1
06253,0,4111.5,2.0,beauty,70,influencer,0
06254,6,5218.5,0.7,fashion,41,social,1
06255,9,2404.5,8.3,fashion,126,social,1
06256,1,3844.5,4.6,beauty,5,search,1
06257,2,5040.0,2.8,fashion,128,influencer,1
06258,3,6649.5,4.9,fashion,1,social,1
06259,2,3906.0,7.5,both,59,social,1
06260,2,3790.5,3.2,beauty,264,influencer,0
06262,11,1057.5,3.4,both,29,social,0
06263,14,1258.5,7.6,both,78,social,0
06264,3,444.0,2.2,beauty,26,influencer,0
06265,7,1203.0,7.2,fashion,235,social,1
06266,0,2799.0,0.9,fashion,176,crm,1
06270,0,816.0,7.4,beauty,2,search,0
06271,4,1137.0,5.3,fashion,68,social,1
06272,6,5515.5,2.5,both,172,social,1
06273,12,4044.0,3.8,fashion,36,influencer,0
06274,11,4036.5,4.6,both,45,search,1
06275,0,6708.0,7.8,both,88,social,1
06276,8,6769.5,4.8,fashion,81,influencer,1
06277,11,2653.5,1.4,both,4,social,0
06278,10,1900.5,0.2,fashion,6,crm,0
06281,14,4212.0,0.8,both,3,influencer,1
06282,13,3966.0,8.5,fashion,168,search,0
06283,1,4779.0,5.0,beauty,7,social,1
06284,1,1981.5,7.5,beauty,7,social,0
06285,8,2088.0,6.4,beauty,65,crm,1
06286,12,2695.5,7.6,both,96,search,0
06287,13,3883.5,9.1,fashion,9,search,1
06288,13,1350.0,6.1,fashion,166,social,1
06290,14,2490.0,4.4,beauty,19,social,1
06291,5,2515.5,8.3,fashion,184,social,1
06292,12,3559.5,4.9,fashion,10,search,1
06293,9,2535.0,1.3,fashion,63,influencer,1
06294,1,2001.0,6.0,fashion,229,influencer,0
06295,14,982.5,6.0,fashion,1,social,1
06296,3,3234.0,6.0,beauty,81,social,1
06298,14,1762.5,3.6,fashion,38,social,1
06299,2,2284.5,5.8,fashion,285,social,1
06300,1,2086.5,8.8,both,77,search,1
06301,13,1282.5,7.5,both,18,search,1
06302,7,1722.0,4.4,fashion,48,influencer,1
06303,4,2109.0,4.1,fashion,64,social,0
06304,4,985.5,3.9,beauty,7,search,1
06305,7,1960.5,7.2,both,14,search,0
06306,10,2722.5,6.0,both,46,search,1
06307,14,696.0,8.4,beauty,77,search,1
06308,7,3046.5,2.1,fashion,17,social,1
06309,12,1734.0,4.4,beauty,2,social,1
06310,6,513.0,1.6,beauty,31,social,0
06311,4,984.0,1.3,both,43,social,0
06312,6,1017.0,6.9,both,26,search,1
06313,12,1276.5,0.9,both,125,social,1
06314,0,4014.0,3.2,beauty,158,crm,1
06316,14,1384.5,6.7,beauty,237,influencer,0
06317,2,787.5,4.2,both,35,crm,0
06318,1,1789.5,2.4,fashion,47,social,1
06319,5,3055.5,4.6,fashion,7,influencer,0
06322,3,2700.0,7.9,fashion,41,search,1
06325,3,3084.0,0.9,beauty,9,influencer,1
06326,4,1305.0,3.4,fashion,31,search,1
06327,13,496.5,4.6,both,62,social,1
06329,3,5064.0,4.1,beauty,289,social,0
06330,13,2833.5,3.2,beauty,190,influencer,0
06331,5,1944.0,1.5,fashion,2,social,0
06332,8,1845.0,1.2,fashion,87,search,0
06334,5,3472.5,2.1,beauty,4,social,1
06335,4,2446.5,7.2,beauty,83,social,0
06336,14,651.0,7.4,fashion,97,influencer,1
06337,14,3690.0,4.2,beauty,61,search,1
06338,11,3240.0,5.2,fashion,1,social,1
06339,13,1740.0,6.1,fashion,209,social,0
06340,12,2317.5,7.8,fashion,1,social,1
06342,7,1389.0,0.7,fashion,36,social,0
06343,4,4303.5,5.5,fashion,202,search,0
06345,2,4435.5,9.4,fashion,9,social,1
06346,9,4263.0,5.5,beauty,34,influencer,1
06347,11,2790.0,8.6,fashion,0,influencer,1
06348,1,2647.5,2.4,fashion,35,social,1
06349,0,5428.5,2.3,fashion,40,social,0
06351,4,1066.5,8.0,fashion,287,social,0
06352,9,2491.5,1.3,fashion,19,influencer,1
06353,11,3111.0,5.1,beauty,182,influencer,0
06354,14,5766.0,8.5,both,61,search,0
06355,3,1537.5,4.3,beauty,299,crm,1
06356,6,3652.5,7.8,both,12,influencer,1
06358,3,5508.0,4.1,fashion,249,influencer,0
06361,1,744.0,0.2,beauty,47,social,0
06362,8,1360.5,5.2,fashion,36,influencer,0
06364,11,4857.0,4.7,fashion,184,social,0
06365,14,994.5,4.1,both,87,social,0
06366,3,3565.5,6.5,both,7,influencer,0
06368,11,4632.0,7.9,both,0,search,0
06369,12,1515.0,0.7,fashion,3,influencer,0
06370,8,5136.0,2.8,both,12,search,1
06372,1,3555.0,4.1,fashion,59,social,0
06373,3,3846.0,1.5,both,128,social,0
06376,6,3243.0,9.0,beauty,8,influencer,0
06378,9,1717.5,4.3,both,1,influencer,0
06379,11,1173.0,0.5,fashion,70,search,0
06380,9,2302.5,1.2,beauty,254,social,0
06382,6,1609.5,3.0,both,101,social,0
06384,10,1416.0,5.2,fashion,140,social,1
06385,14,2823.0,7.5,both,47,influencer,0
06386,3,6504.0,2.9,beauty,2,crm,1
06388,2,3000.0,1.5,fashion,42,social,1
06389,12,3117.0,1.5,both,34,social,0
06390,2,1830.0,1.1,beauty,58,search,0
06391,4,2529.0,8.7,both,76,search,1
06392,5,4695.0,5.0,fashion,2,social,1
06393,2,6307.5,6.5,fashion,7,social,1
06394,9,2817.0,1.5,fashion,74,search,0
06395,14,1888.5,7.1,beauty,18,social,1
06396,1,541.5,3.9,both,137,search,0
06398,9,3967.5,0.4,both,5,crm,1
06399,5,2046.0,3.7,fashion,53,search,1
06400,2,3696.0,3.6,fashion,89,influencer,1
06403,14,616.5,1.3,beauty,13,social,1
06404,11,1987.5,1.8,beauty,13,search,0
06405,12,1987.5,8.2,both,7,search,0
06406,1,3339.0,3.6,fashion,26,social,1
06407,13,1546.5,0.9,fashion,4,search,1
06409,9,1972.5,2.2,fashion,0,social,1
06410,3,2764.5,5.9,fashion,18,social,1
06412,6,4927.5,7.1,both,7,influencer,1
06413,7,2094.0,3.5,beauty,15,search,0
06414,2,5167.5,2.6,beauty,1,social,0
06415,5,1608.0,3.1,beauty,31,crm,1
06416,0,4575.0,2.2,beauty,40,social,0
06417,4,2466.0,3.8,fashion,166,social,0
06418,1,627.0,0.2,both,73,influencer,0
06420,12,4230.0,6.4,beauty,35,social,0
06421,6,2649.0,3.4,beauty,10,social,1
06422,9,1206.0,1.6,fashion,1,crm,0
06423,3,2019.0,3.9,both,34,crm,1
06424,4,624.0,5.7,fashion,76,social,1
06425,1,1701.0,7.6,beauty,7,search,0
06426,7,2074.5,0.6,fashion,39,influencer,0
06427,14,2400.0,3.6,beauty,86,search,1
06428,10,1471.5,7.4,both,6,search,0
06429,12,2217.0,7.5,fashion,6,social,1
06432,2,3127.5,5.6,both,23,social,0
06434,10,1132.5,7.8,beauty,23,crm,0
06435,0,2169.0,1.1,beauty,65,influencer,1
06436,9,6118.5,4.5,both,99,search,1
06438,13,1641.0,7.4,fashion,179,social,1
06439,6,948.0,4.8,beauty,55,influencer,0
06442,8,2224.5,4.0,fashion,6,search,0
06443,8,3258.0,6.7,beauty,69,influencer,0
06444,7,4689.0,5.9,fashion,8,crm,1
06445,7,2265.0,6.5,both,80,search,0
06446,14,5679.0,7.5,fashion,74,search,1
06448,3,513.0,3.6,fashion,7,social,0
06450,8,568.5,4.5,both,17,social,1
06451,2,1567.5,1.4,fashion,58,influencer,1
06452,3,2332.5,3.2,beauty,43,search,1
06453,9,2016.0,3.4,fashion,221,social,0
06454,4,4311.0,6.7,beauty,0,search,0
06455,6,1179.0,2.5,fashion,238,social,1
06456,4,790.5,2.0,fashion,3,influencer,0
06457,8,3823.5,3.8,beauty,40,social,0
06459,2,1453.5,1.5,beauty,69,social,0
06461,5,2608.5,4.8,fashion,50,search,1
06462,14,5559.0,6.3,beauty,14,social,0
06463,11,1452.0,4.6,fashion,80,search,1
06464,9,2565.0,4.5,beauty,91,influencer,1
06465,0,3633.0,3.5,fashion,72,social,1
06466,6,3501.0,3.5,both,33,search,1
06467,2,3258.0,8.3,beauty,3,search,0
06468,0,1102.5,2.3,fashion,53,search,0
06470,4,2452.5,5.3,beauty,80,search,1
06471,13,2451.0,7.3,beauty,39,search,0
06472,9,2929.5,4.5,fashion,32,crm,1
06473,9,2607.0,9.9,beauty,108,social,0
06474,1,3331.5,6.7,beauty,31,social,0
06477,3,2440.5,5.4,fashion,89,social,1
06478,9,2550.0,5.5,both,2,social,0
06480,10,1873.5,1.7,both,31,social,1
06481,11,2269.5,3.9,both,45,social,0
06482,11,2725.5,5.3,beauty,100,social,0
06483,14,3151.5,7.8,beauty,59,social,1
06485,6,1446.0,8.4,beauty,87,social,0
06487,10,2479.5,8.6,fashion,8,influencer,0
06491,6,2307.0,4.5,both,5,social,1
06492,3,4227.0,4.7,beauty,0,crm,1
06493,8,1090.5,2.6,beauty,95,social,0
06494,8,888.0,8.1,fashion,85,social,0
06495,2,2709.0,1.9,both,1,social,0
06496,9,900.0,0.3,fashion,47,search,0
06497,13,4246.5,4.9,fashion,70,social,1
06499,0,1345.5,1.2,fashion,68,social,0
06502,12,994.5,4.4,beauty,86,social,1
06503,7,1579.5,2.3,fashion,34,social,1
06504,5,2065.5,3.4,fashion,130,social,0
06505,7,1048.5,4.8,fashion,37,search,0
06506,13,3195.0,5.9,fashion,45,social,1
06507,13,3715.5,7.6,beauty,36,social,0
06508,7,5601.0,0.1,beauty,177,search,0
06509,1,813.0,0.5,beauty,4,influencer,1
06510,2,1120.5,5.0,beauty,4,social,0
06513,12,1608.0,5.8,beauty,29,social,1
06514,14,2620.5,2.0,fashion,8,influencer,1
06515,14,2736.0,2.4,both,36,crm,0
06516,10,1047.0,5.9,fashion,89,social,0
06517,1,2890.5,3.5,fashion,31,social,1
06518,5,715.5,3.4,both,6,social,1
06520,13,1215.0,0.1,both,27,social,1
06521,1,1239.0,4.0,beauty,192,social,1
06522,14,3966.0,8.1,beauty,114,crm,1
06524,1,910.5,7.1,beauty,241,social,1
06525,3,3763.5,6.9,both,2,social,1
06526,13,2668.5,3.3,beauty,212,social,0
06527,6,690.0,3.3,fashion,46,social,1
06528,14,1179.0,8.6,beauty,90,social,0
06529,5,3412.5,4.8,fashion,6,search,0
06531,3,3319.5,6.1,beauty,110,search,1
06532,1,2865.0,3.1,fashion,251,search,0
06533,10,2482.5,4.0,beauty,6,social,0
06534,7,2247.0,0.0,both,11,social,1
06535,12,2655.0,6.2,beauty,10,search,0
06536,11,2967.0,3.3,both,73,influencer,0
06537,1,1993.5,8.3,fashion,98,search,0
06538,14,5704.5,6.3,beauty,259,social,0
06539,14,534.0,1.5,both,54,influencer,0
06540,10,1423.5,5.7,both,5,influencer,0
06541,7,2095.5,6.0,both,75,crm,1
06542,9,2962.5,4.6,both,4,search,1
06543,13,1696.5,7.9,beauty,54,influencer,0
06544,3,2163.0,1.8,beauty,20,influencer,1
06545,11,3295.5,5.2,beauty,5,search,1
06546,4,4741.5,7.7,both,196,influencer,0
06547,14,3768.0,3.6,fashion,1,social,0
06548,10,2235.0,6.2,both,27,influencer,0
06549,0,1807.5,1.9,both,26,influencer,0
06550,1,3363.0,0.6,fashion,15,search,1
06551,10,3310.5,8.3,beauty,23,social,0
06552,7,2007.0,3.1,beauty,12,search,1
06553,0,1335.0,1.9,beauty,78,social,1
06554,2,2314.5,8.4,both,71,social,0
06555,1,3447.0,6.6,beauty,246,influencer,1
06556,9,4324.5,4.6,both,13,social,1
06559,3,1102.5,2.4,fashion,3,influencer,0
06560,3,2806.5,2.3,fashion,144,social,1
06561,12,1900.5,4.7,both,120,search,0
06563,10,4554.0,4.8,fashion,71,search,1
06564,3,1179.0,4.8,fashion,4,search,1
06565,3,2101.5,8.5,fashion,71,search,0
06566,5,2206.5,2.3,fashion,7,social,1
06567,1,3343.5,5.6,beauty,183,search,0
06569,12,2868.0,1.9,fashion,27,search,1
06570,14,5325.0,4.7,both,233,social,1
06571,3,3880.5,1.8,both,292,social,0
06572,13,4353.0,8.0,both,22,influencer,1
06574,6,1836.0,7.9,beauty,142,social,1
06575,0,3795.0,4.9,both,23,crm,1
06576,9,2269.5,9.2,beauty,88,crm,1
06578,8,4476.0,2.8,beauty,2,social,1
06579,6,1608.0,5.8,fashion,102,search,1
06580,10,1060.5,9.7,both,50,social,1
06582,13,1611.0,4.2,both,84,crm,0
06583,1,1741.5,0.9,both,208,crm,0
06584,5,571.5,9.8,beauty,62,crm,0
06585,4,2091.0,7.5,beauty,18,social,0
06586,8,5017.5,2.7,beauty,18,social,0
06587,11,2133.0,4.9,fashion,57,social,0
06588,0,522.0,2.6,fashion,35,social,0
06589,4,2907.0,4.7,beauty,24,social,0
06590,2,1686.0,7.4,beauty,60,social,0
06592,11,1536.0,5.5,fashion,63,search,0
06593,0,5590.5,2.8,fashion,70,search,1
06594,5,507.0,7.9,fashion,110,search,1
06595,2,2352.0,9.5,fashion,246,social,0
06596,0,3001.5,2.0,fashion,3,influencer,1
06599,2,2628.0,3.0,fashion,19,social,0
06600,14,576.0,1.4,fashion,27,social,0
06601,1,2884.5,5.7,beauty,149,social,1
06602,9,748.5,1.1,both,8,search,1
06603,11,4584.0,7.1,fashion,2,search,1
06604,11,630.0,6.2,beauty,44,crm,1
06605,11,1836.0,5.0,fashion,68,social,1
06606,7,3219.0,1.4,fashion,84,social,0
06609,6,1897.5,0.8,beauty,5,social,0
06610,9,972.0,4.2,beauty,149,crm,0
06612,14,3367.5,3.6,both,12,crm,1
06613,6,4215.0,1.1,fashion,11,social,1
06615,6,745.5,4.2,beauty,57,search,0
06616,9,3522.0,8.1,fashion,16,social,0
06617,0,2385.0,1.3,beauty,2,search,0
06618,3,4957.5,8.7,fashion,10,social,1
06620,4,1458.0,3.0,beauty,94,influencer,1
06622,9,952.5,3.6,beauty,3,social,0
06625,3,1174.5,2.8,beauty,31,social,0
06626,12,1500.0,5.1,both,10,search,1
06630,0,1426.5,8.1,fashion,227,crm,1
06631,11,1909.5,8.1,both,33,influencer,0
06632,2,2373.0,5.2,beauty,11,influencer,0
06633,14,5122.5,3.8,fashion,2,influencer,0
06635,9,1600.5,2.7,beauty,10,social,0
06636,14,1912.5,4.5,fashion,30,social,0
06637,4,1857.0,7.5,fashion,87,search,1
06638,6,6555.0,3.8,fashion,79,social,1
06639,13,1980.0,4.4,beauty,45,search,0
06640,0,496.5,8.5,beauty,68,search,0
06641,5,2247.0,7.4,fashion,117,search,1
06642,11,1480.5,0.6,beauty,124,search,1
06643,13,529.5,4.0,beauty,171,social,0
06644,7,2754.0,8.1,both,102,social,1
06645,5,3478.5,4.9,beauty,62,influencer,1
06648,7,1644.0,4.4,fashion,250,social,1
06649,14,4414.5,7.5,both,64,social,0
06652,13,1696.5,8.7,both,56,social,0
06654,7,3135.0,7.1,beauty,145,influencer,0
06655,11,2851.5,5.6,beauty,40,social,1
06656,5,2742.0,4.9,fashion,43,search,0
06657,14,1815.0,2.9,beauty,88,search,1
06658,3,1167.0,6.5,fashion,28,crm,1
06659,10,1341.0,2.0,both,182,social,1
06660,11,1878.0,0.7,beauty,201,social,0
06662,14,3153.0,3.4,beauty,154,search,0
06663,8,3084.0,6.5,fashion,53,social,0
06664,7,2760.0,9.2,fashion,19,social,0
06665,14,4779.0,4.8,fashion,2,social,0
06666,13,4176.0,6.9,beauty,19,social,1
06667,6,2776.5,1.2,beauty,11,social,1
06671,0,2266.5,3.6,fashion,188,search,0
06672,7,6291.0,4.4,both,64,search,0
06673,4,1987.5,4.1,beauty,68,search,0
06674,6,3909.0,6.3,both,3,crm,0
06675,6,3084.0,8.2,beauty,68,social,0
06676,7,2107.5,6.0,beauty,30,crm,1
06677,6,2017.5,4.7,beauty,33,search,0
06678,5,3103.5,9.4,fashion,84,social,0
06679,11,598.5,2.7,fashion,6,search,1
06681,4,1578.0,7.9,beauty,204,influencer,1
06682,4,2709.0,4.6,fashion,11,social,0
06683,3,5325.0,6.6,beauty,26,social,1
06684,6,2548.5,2.3,both,3,social,1
06685,12,3000.0,2.8,both,73,influencer,0
06686,11,1371.0,4.2,fashion,79,influencer,1
06687,10,2851.5,4.8,fashion,53,social,1
06689,2,2208.0,1.6,both,12,social,1
06691,14,2556.0,3.7,beauty,39,social,1
06692,2,1078.5,1.4,fashion,28,social,1
06693,7,3076.5,3.1,fashion,52,social,1
06695,4,2310.0,4.0,both,4,influencer,1
06696,14,577.5,8.1,fashion,252,social,0
06697,10,4656.0,6.4,beauty,64,social,1
06699,9,507.0,1.8,fashion,2,social,1
06700,5,3141.0,1.3,beauty,6,social,0
06702,13,3031.5,0.7,beauty,136,search,1
06703,10,4728.0,1.8,both,80,search,0
06704,3,1152.0,8.4,beauty,37,social,1
06705,8,2064.0,2.1,beauty,14,social,0
06706,14,2962.5,5.0,beauty,191,search,0
06707,14,4243.5,8.5,beauty,4,social,0
06708,4,3406.5,1.1,fashion,175,search,1
06709,14,1764.0,1.3,beauty,13,crm,1
06710,0,1563.0,4.7,fashion,45,influencer,1
06712,3,1833.0,0.4,both,28,search,0
06713,11,423.0,2.1,beauty,0,search,1
06714,5,2751.0,2.9,fashion,22,search,0
06715,6,2316.0,4.9,fashion,6,search,0
06717,7,528.0,1.4,fashion,75,social,0
06719,5,3697.5,1.1,both,57,influencer,0
06721,10,3591.0,5.2,both,5,search,0
06722,1,4071.0,4.5,fashion,115,crm,0
06723,13,1252.5,2.2,fashion,1,search,0
06724,11,1056.0,2.1,fashion,6,influencer,0
06725,9,5680.5,5.4,fashion,10,influencer,0
06726,11,1140.0,8.7,fashion,81,social,1
06727,1,1914.0,4.7,beauty,50,search,1
06728,13,4578.0,7.6,both,4,social,1
06729,2,726.0,1.6,fashion,61,social,0
06731,5,3447.0,4.8,beauty,57,social,0
06732,5,3814.5,1.6,both,2,social,1
06733,2,1167.0,0.4,both,2,influencer,0
06734,0,2337.0,2.6,beauty,82,search,1
06736,3,4296.0,1.1,fashion,18,social,0
06739,7,3841.5,7.1,both,17,search,1
06740,12,3535.5,3.3,both,7,crm,0
06741,3,945.0,7.0,fashion,66,social,0
06742,6,1389.0,1.0,fashion,60,search,1
06743,12,574.5,3.5,both,61,social,0
06744,12,1624.5,5.6,both,6,influencer,1
06745,8,6645.0,5.0,beauty,19,social,1
06747,2,3750.0,3.7,beauty,293,social,0
06749,7,3996.0,3.0,both,0,influencer,0
06750,1,903.0,4.3,beauty,10,search,0
06752,6,2016.0,6.5,fashion,96,influencer,0
06753,10,2422.5,6.5,beauty,7,social,0
06756,2,414.0,1.2,fashion,61,social,0
06757,11,2959.5,7.4,fashion,3,social,1
06758,7,2181.0,6.8,beauty,203,influencer,1
06759,11,3579.0,3.7,both,88,search,0
06760,8,2643.0,8.1,beauty,80,social,1
06763,10,1324.5,3.6,both,70,influencer,1
06764,1,2142.0,3.4,fashion,154,search,0
06766,12,3117.0,0.8,beauty,64,influencer,1
06767,8,730.5,2.2,both,36,crm,0
06768,5,640.5,8.5,fashion,194,search,0
06769,11,5143.5,0.5,fashion,6,social,1
06770,1,3105.0,3.3,beauty,52,social,1
06771,8,930.0,3.1,fashion,34,influencer,0
06772,4,1198.5,4.3,both,234,social,0
06773,14,4911.0,0.9,fashion,9,search,1
06774,5,5134.5,4.0,both,16,crm,0
06775,0,3190.5,2.3,beauty,184,social,0
06776,11,1986.0,2.1,both,31,influencer,0
06777,12,2824.5,1.8,fashion,5,search,1
06778,13,1899.0,6.4,beauty,51,social,1
06779,1,3252.0,6.3,both,34,crm,1
06780,0,840.0,0.5,beauty,66,search,0
06781,3,1282.5,7.1,both,2,influencer,0
06782,1,936.0,3.3,beauty,230,social,0
06783,12,2731.5,6.9,fashion,220,social,1
06785,2,1977.0,5.1,both,286,social,1
06786,3,2629.5,6.5,fashion,285,social,1
06787,3,3709.5,6.9,beauty,20,crm,1
06788,2,1456.5,3.3,fashion,18,search,1
06789,1,4438.5,4.5,beauty,188,search,1
06790,11,3055.5,2.8,both,56,social,0
06791,7,1188.0,3.4,beauty,16,search,0
06792,9,3672.0,0.4,beauty,35,search,1
06793,12,444.0,4.8,beauty,10,social,0
06794,10,3174.0,4.9,fashion,292,crm,0
06795,1,1443.0,1.8,both,43,social,1
06796,4,1525.5,1.1,both,26,social,0
06798,8,2017.5,5.1,fashion,130,search,0
06799,11,3837.0,7.3,beauty,1,search,0
06804,0,4272.0,1.2,beauty,2,social,0
06805,7,3051.0,1.4,both,15,influencer,1
06806,1,5418.0,0.9,beauty,76,social,0
06807,6,1128.0,8.1,fashion,0,influencer,0
06810,5,910.5,3.9,fashion,1,social,1
06813,7,1863.0,8.9,both,9,social,0
06815,11,700.5,8.8,fashion,100,search,1
06816,4,4869.0,7.6,fashion,48,crm,0
06818,12,5577.0,2.4,both,238,social,1
06819,4,609.0,0.9,both,44,crm,0
06821,11,1326.0,1.6,fashion,104,search,1
06823,5,1990.5,5.3,fashion,243,influencer,0
06825,5,4638.0,3.6,fashion,133,social,1
06826,5,4506.0,0.1,fashion,13,social,0
06827,10,2970.0,0.7,beauty,121,influencer,0
06829,5,724.5,3.4,fashion,54,search,0
06830,13,3748.5,4.0,both,247,search,1
06831,13,2895.0,5.1,beauty,236,search,0
06832,10,4072.5,5.5,beauty,51,search,0
06833,2,1833.0,3.5,both,37,search,1
06836,3,1986.0,0.7,beauty,268,social,0
06837,10,1936.5,4.2,fashion,38,influencer,0
06838,1,1063.5,1.2,both,55,social,0
06839,6,1641.0,8.5,fashion,22,social,0
06840,10,553.5,1.0,fashion,14,search,0
06842,10,861.0,3.3,fashion,238,influencer,0
06843,3,3066.0,4.5,fashion,202,social,0
06844,5,793.5,7.8,fashion,31,search,1
06845,7,721.5,5.6,both,44,social,1
06846,4,2838.0,5.6,both,136,crm,1
06847,8,2527.5,5.1,beauty,29,social,0
06848,5,3033.0,7.2,both,27,search,0
06849,5,2337.0,6.1,beauty,45,search,1
06850,11,1363.5,8.3,both,130,social,0
06853,14,1417.5,4.1,beauty,1,social,1
